Start_Year,Incident__,Begin_Time,Incident_Type,City,Property_Classification,Response_Type,Act_or_Omission__Cause_,Material_First_Ignited,Igniting_Object,Drive_Time,Start_Hr,First_Enroute,First_At_Scene,Under_Control,Time_UC,FID
2023,1432,4/18/2023 7:00:42 AM,100  Structure Fire,Fredericton,"579  Motor vehicles,boat sales/serv",10  Fire (explosion)-dollar loss,110  Incendiary fire,00  Cannot be determined,000  Object cannot be determined,235,7,4/18/2023 7:03:18 AM,4/18/2023 7:05:44 AM,4/18/2023 7:48:11 AM,00:42:27,627
2023,1470,4/21/2023 12:11:18 AM,100  Structure Fire,Kingsley,"781  Garage,individual residential",10  Fire (explosion)-dollar loss,770 Ignorance of Hazard,46  Waste paper,980  Chemical reaction/spon comb,672,0,4/21/2023 12:14:30 AM,4/21/2023 12:24:35 AM,4/21/2023 1:03:34 AM,00:38:59,628
2023,1486,4/21/2023 11:36:56 PM,100  Structure Fire,Fredericton,"781  Garage,individual residential",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,263,23,4/21/2023 11:39:20 PM,4/21/2023 11:42:16 PM,4/22/2023 12:25:56 AM,00:43:40,629
2023,1712,5/7/2023 12:25:21 AM,100  Structure Fire,Fredericton,"781  Garage,individual residential",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,459,0,5/7/2023 12:27:02 AM,5/7/2023 12:34:12 AM,5/7/2023 1:06:29 AM,00:32:17,630
2023,1717,5/7/2023 2:12:41 PM,100  Structure Fire,Noonan,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,"50  Flamm Liq, Cannot be determined",000  Object cannot be determined,810,14,5/7/2023 2:22:18 PM,5/7/2023 2:34:15 PM,5/7/2023 2:52:22 PM,00:18:07,631
2023,1813,5/13/2023 1:46:18 AM,100  Structure Fire,Noonan,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,51  Gasoline,716 cannot be determined,869,1,5/13/2023 1:50:01 AM,5/13/2023 2:02:22 AM,5/13/2023 2:28:02 AM,00:25:40,632
2023,1867,5/17/2023 9:46:54 AM,100  Structure Fire,Douglas,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,350  Improper container,99  Material 1st ignited - unclass,"990  Ignighting Object, Unclassifie",511,9,5/17/2023 9:48:22 AM,5/17/2023 9:56:44 AM,5/17/2023 10:15:15 AM,00:18:31,633
2023,2036,5/28/2023 4:33:11 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"690  Misuse of equip, unclassified",00  Cannot be determined,000  Object cannot be determined,293,16,5/28/2023 4:34:17 PM,5/28/2023 4:38:56 PM,5/28/2023 5:36:19 PM,00:57:23,634
2023,2213,6/9/2023 5:31:35 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,290  Other than listed,525,5,6/9/2023 5:33:41 AM,6/9/2023 5:41:20 AM,6/9/2023 7:11:12 AM,01:29:52,635
2023,2395,6/22/2023 11:51:10 AM,100  Structure Fire,Noonan,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,310  Fuel spilled accidentally,51  Gasoline,"990  Igniting Object,unclassified",732,11,6/22/2023 11:53:56 AM,6/22/2023 12:05:45 PM,6/22/2023 12:25:25 PM,00:19:40,636
2023,2837,7/20/2023 12:20:31 PM,100  Structure Fire,Fredericton,"339  Rooming,board,lodge, hostel",10  Fire (explosion)-dollar loss,"120  Incendiary fire, young offende","26  Bedding-sheets,blankets",716 cannot be determined,242,12,7/20/2023 12:22:06 PM,7/20/2023 12:25:29 PM,7/20/2023 1:56:29 PM,01:31:00,637
2023,2868,7/22/2023 10:47:43 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,00  Cannot be determined,000  Object cannot be determined,355,22,7/22/2023 10:50:28 PM,7/22/2023 10:54:55 PM,7/22/2023 11:41:16 PM,00:46:21,638
2023,2909,7/25/2023 5:24:26 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,260  Torch too close to,00  Cannot be determined,770  Torch other than cut/welding,243,17,7/25/2023 5:26:53 PM,7/25/2023 5:30:09 PM,7/25/2023 5:33:35 PM,00:03:26,639
2023,3416,8/31/2023 3:46:20 AM,100  Structure Fire,Richibucto Road,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,51  Gasoline,000  Object cannot be determined,611,3,8/31/2023 3:49:33 AM,8/31/2023 3:57:48 AM,,,640
2023,3612,9/13/2023 3:56:05 AM,100  Structure Fire,Fredericton,589  Department or Variety stores,10  Fire (explosion)-dollar loss,130  Suspicious,"03  Exterior wall, covering",940  Explosives,279,3,9/13/2023 3:59:16 AM,9/13/2023 4:01:49 AM,9/13/2023 4:03:57 AM,00:02:08,641
2023,3771,9/21/2023 3:29:40 PM,100  Structure Fire,Fredericton,"325  Apt,twnhouse 20+ units",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,261,15,9/21/2023 3:31:05 PM,9/21/2023 3:35:17 PM,,,642
2023,4511,11/10/2023 6:55:53 AM,100  Structure Fire,Fredericton,"325  Apt,twnhouse 20+ units",10  Fire (explosion)-dollar loss,110  Incendiary fire,"59  Flammable liquid, unclassified","990  Igniting Object,unclassified",300,6,11/10/2023 7:00:40 AM,11/10/2023 7:03:26 AM,11/10/2023 7:35:51 AM,00:32:25,643
2023,4875,11/30/2023 5:55:24 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,130  Suspicious,00  Cannot be determined,"990  Igniting Object,unclassified",506,17,11/30/2023 5:58:02 PM,11/30/2023 6:05:37 PM,11/30/2023 7:06:13 PM,01:00:36,644
2023,5082,12/15/2023 1:14:44 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,770 Ignorance of Hazard,00  Cannot be determined,000  Object cannot be determined,282,13,12/15/2023 1:17:07 PM,12/15/2023 1:21:05 PM,12/15/2023 1:33:32 PM,00:12:27,645
2024,79,1/7/2024 1:00:55 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,100  Cannot be determined,00  Cannot be determined,000  Object cannot be determined,225,13,1/7/2024 1:02:30 PM,1/7/2024 1:05:50 PM,1/7/2024 1:30:34 PM,00:24:44,646
2024,147,1/12/2024 9:59:04 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,260  Torch too close to,08  Structural comp/flr/ceil/roof,770  Torch other than cut/welding,323,9,1/12/2024 10:00:33 AM,1/12/2024 10:05:36 AM,1/12/2024 10:30:48 AM,00:25:12,647
2024,602,2/18/2024 5:52:47 PM,100  Structure Fire,Estey's Bridge,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,920  Chimney fire - factory built,92  Creosote in chimney,"280  Chimney, factory-built, metal",493,17,2/18/2024 5:55:10 PM,2/18/2024 6:02:22 PM,2/18/2024 6:52:37 PM,00:50:15,648
2024,924,3/10/2024 3:10:43 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,246,3,3/10/2024 3:13:10 AM,3/10/2024 3:16:13 AM,3/10/2024 4:11:08 AM,00:54:55,649
2024,930,3/10/2024 4:13:33 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,"360  Overheated cooking oil, grease",56  Oil cooking/lard/grease/butter,"020  Stove top, fire in pan",207,16,3/10/2024 4:15:51 PM,3/10/2024 4:18:00 PM,3/10/2024 4:44:48 PM,00:26:48,650
2024,959,3/12/2024 3:49:02 PM,100  Structure Fire,Fredericton,419  Office,10  Fire (explosion)-dollar loss,110  Incendiary fire,00  Cannot be determined,000  Object cannot be determined,243,15,3/12/2024 3:50:32 PM,3/12/2024 3:53:50 PM,3/12/2024 7:23:27 PM,03:29:37,651
2024,1350,4/12/2024 9:34:24 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,710  Asleep,,040  Stove top (other circumstnces,288,21,4/12/2024 9:37:19 PM,4/12/2024 9:40:33 PM,4/12/2024 9:42:05 PM,00:01:32,652
2024,1618,5/1/2024 8:08:26 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,210  Smokers material,09  Wall component structure,790  Smoker mat'l/Open flame unclas,288,20,5/1/2024 8:11:01 PM,5/1/2024 8:15:00 PM,5/1/2024 8:35:12 PM,00:20:12,653
2024,1704,5/7/2024 2:55:55 AM,100  Structure Fire,Fredericton,589  Department or Variety stores,10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,387,2,5/7/2024 2:58:32 AM,5/7/2024 3:03:34 AM,5/7/2024 6:45:05 AM,03:41:31,654
2024,1743,5/9/2024 1:30:31 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,210  Smokers material,"96  Garbage, Trash, Rubbish",711 Cigarette,377,1,5/9/2024 1:33:36 AM,5/9/2024 1:37:49 AM,5/9/2024 1:43:12 AM,00:05:23,655
2024,1909,5/18/2024 1:16:34 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,"39  Clothing, textiles, unclassed",000  Object cannot be determined,277,13,5/18/2024 1:18:32 PM,5/18/2024 1:22:15 PM,5/18/2024 2:02:53 PM,00:40:38,656
2024,2023,5/26/2024 7:31:23 PM,100  Structure Fire,Fredericton,"323  Apt,twnhouse 3-20 with busine",10  Fire (explosion)-dollar loss,400 Mech...cannot be determined,00  Cannot be determined,"510  Wiring, permanent",240,19,5/26/2024 7:33:23 PM,5/26/2024 7:36:23 PM,5/26/2024 8:33:24 PM,00:57:01,657
2024,2220,6/5/2024 6:01:37 PM,100  Structure Fire,Fredericton,"323  Apt,twnhouse 3-20 with busine",10  Fire (explosion)-dollar loss,740  Accident,"39  Clothing, textiles, unclassed",000  Object cannot be determined,166,18,6/5/2024 6:03:39 PM,6/5/2024 6:05:56 PM,6/5/2024 6:34:55 PM,00:28:59,658
2024,2327,6/11/2024 5:41:15 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,770 Ignorance of Hazard,00  Cannot be determined,711 Cigarette,300,17,6/11/2024 5:43:12 PM,6/11/2024 5:47:52 PM,,,659
2017,1243,4/28/2017 4:10:22 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,210  Smokers material,47  Cardboard,"560  Cable, electric, temporary",489,16,4/28/2017 4:11:25 PM,4/28/2017 4:19:21 PM,4/28/2017 5:03:31 PM,00:44:10,660
2017,1321,5/4/2017 9:03:03 PM,100  Structure Fire,Noonan,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,490 Mech/elec failure unclassified,41  Wood,"510  Wiring, permanent",958,21,5/4/2017 9:05:39 PM,5/4/2017 9:20:30 PM,5/4/2017 10:26:47 PM,01:06:17,661
2017,1331,5/5/2017 3:06:06 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,110  Incendiary fire,,,264,15,5/5/2017 3:07:50 PM,5/5/2017 3:11:37 PM,5/5/2017 4:07:41 PM,00:56:04,662
2017,1382,5/9/2017 2:35:49 AM,100  Structure Fire,Douglas,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,554,2,5/9/2017 2:38:40 AM,5/9/2017 2:46:12 AM,5/9/2017 3:54:18 AM,01:08:06,663
2017,1492,5/19/2017 7:18:27 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,210  Smokers material,41  Wood,711 Cigarette,334,19,5/19/2017 7:20:15 PM,5/19/2017 7:24:57 PM,5/19/2017 7:30:51 PM,00:05:54,664
2017,2056,7/5/2017 9:07:23 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,490 Mech/elec failure unclassified,29  Furniture/furnishing unclassi,"650  Lighting fixture, incandescen",149,21,7/5/2017 9:08:39 PM,7/5/2017 9:10:58 PM,7/5/2017 10:13:48 PM,01:02:50,665
2017,2079,7/6/2017 11:10:41 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,210  Smokers material,00  Cannot be determined,710  Smoker's mat/cigarettes/match,467,23,7/6/2017 11:13:39 PM,7/6/2017 11:20:06 PM,7/6/2017 11:27:25 PM,00:07:19,666
2017,2117,7/9/2017 3:45:14 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,440 Electric short circuit,"17  Insulation, plastic (not wire)",550  Electric receptacle/switch,122,15,7/9/2017 3:47:13 PM,7/9/2017 3:47:53 PM,7/9/2017 4:10:17 PM,00:22:24,667
2017,2177,7/14/2017 12:21:12 PM,100  Structure Fire,Fredericton,"249  Hospital, Santorium, Clinic",10  Fire (explosion)-dollar loss,260  Torch too close to,41  Wood,770  Torch other than cut/welding,174,12,7/14/2017 12:22:51 PM,7/14/2017 12:25:03 PM,7/14/2017 1:25:06 PM,01:00:03,668
2017,2386,7/31/2017 8:30:00 PM,100  Structure Fire,Fredericton,"319  Dwell, 1&2 family (others)",10  Fire (explosion)-dollar loss,110  Incendiary fire,00  Cannot be determined,000  Object cannot be determined,202,20,7/31/2017 8:32:21 PM,7/31/2017 8:34:49 PM,,,669
2017,2604,8/20/2017 12:20:08 AM,100  Structure Fire,Noonan,419  Office,10  Fire (explosion)-dollar loss,440 Electric short circuit,"95  Insulation, Elect Equip",590  Elec dstrbt equip-unclas(spcf,798,0,8/20/2017 12:22:14 AM,8/20/2017 12:35:02 AM,8/20/2017 12:49:03 AM,00:14:01,670
2017,2689,8/26/2017 8:18:04 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,240  Child playing with...,,,293,20,8/26/2017 8:21:50 PM,8/26/2017 8:24:31 PM,8/26/2017 8:24:33 PM,00:00:02,671
2017,2745,9/1/2017 5:28:58 PM,100  Structure Fire,Fredericton,699  Misc Industrial manufacturing,10  Fire (explosion)-dollar loss,100  Cannot be determined,00  Cannot be determined,000  Object cannot be determined,335,17,9/1/2017 5:31:22 PM,9/1/2017 5:35:48 PM,,,672
2017,2760,9/3/2017 9:19:50 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,740  Accident,"86  Grass, brush, leaves",730  Lighter(not in conj. w/smoking,128,9,9/3/2017 9:20:07 AM,9/3/2017 9:22:15 AM,9/3/2017 9:37:42 AM,00:15:27,673
2017,2971,9/20/2017 3:32:29 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,790  Failing - unclassified,89  Agri/forestry products unspec,980  Chemical reaction/spon comb,319,15,9/20/2017 3:34:12 PM,9/20/2017 3:38:52 PM,,,674
2017,3208,10/10/2017 5:16:48 PM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,700  Human Failing cannot be determ,"16  Insulation, wood/prod install",716 cannot be determined,283,17,10/10/2017 5:18:54 PM,10/10/2017 5:22:27 PM,,,675
2017,3927,12/15/2017 4:31:57 PM,100  Structure Fire,Fredericton,"325  Apt,twnhouse 20+ units",10  Fire (explosion)-dollar loss,740  Accident,00  Cannot be determined,711 Cigarette,283,16,12/15/2017 4:35:06 PM,12/15/2017 4:38:52 PM,12/15/2017 4:47:03 PM,00:08:11,676
2017,3945,12/17/2017 4:34:02 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,350  Improper container,"79  Chem,plastic,metal, unclassed","780  Hot ashes, embers/not from cig",191,4,12/17/2017 4:36:06 AM,12/17/2017 4:39:14 AM,12/17/2017 5:36:28 AM,00:57:14,677
2017,3948,12/18/2017 1:26:42 AM,100  Structure Fire,Fredericton,"321  Apt,twnhouse 1-2 with busines",10  Fire (explosion)-dollar loss,420 Automatic control failure,"70  Chem,plast,met,Cannot be determ",490  Appliance unclassified,304,1,12/18/2017 1:28:41 AM,12/18/2017 1:33:29 AM,,,678
2017,115,1/11/2017 9:41:43 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,740  Accident,73  Plastics misc,494 Vacuum Cleaner,349,9,1/11/2017 9:44:20 AM,1/11/2017 9:48:59 AM,1/11/2017 9:54:14 AM,00:05:15,679
2018,169,1/14/2018 3:28:42 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,110  Incendiary fire,"59  Flammable liquid, unclassified",717 Lighter,155,15,1/14/2018 3:30:31 PM,1/14/2018 3:32:07 PM,1/14/2018 6:00:23 PM,02:28:16,680
2018,333,1/30/2018 7:28:25 AM,100  Structure Fire,Fredericton,"782  Garage,storage,auto parking",10  Fire (explosion)-dollar loss,440 Electric short circuit,00  Cannot be determined,"510  Wiring, permanent",384,7,1/30/2018 7:31:07 AM,1/30/2018 7:36:48 AM,1/30/2018 10:28:42 AM,02:51:54,681
2018,468,2/10/2018 4:59:02 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"120  Incendiary fire, young offende","26  Bedding-sheets,blankets","990  Igniting Object,unclassified",119,16,2/10/2018 5:01:18 PM,2/10/2018 5:02:16 PM,2/10/2018 5:29:59 PM,00:27:43,682
2018,928,3/27/2018 12:14:45 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,720  Temporary loss of judgement,41  Wood,"780  Hot ashes, embers/not from cig",226,12,3/27/2018 12:16:53 PM,3/27/2018 12:19:35 PM,3/27/2018 12:27:13 PM,00:07:38,683
2018,1064,4/11/2018 3:50:58 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,"360  Overheated cooking oil, grease",56  Oil cooking/lard/grease/butter,"020  Stove top, fire in pan",347,3,4/11/2018 3:54:19 AM,4/11/2018 3:58:30 AM,4/11/2018 5:30:21 AM,01:31:51,684
2018,1088,4/12/2018 9:23:45 PM,100  Structure Fire,Douglas,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,370  Combustibles too near the heat,01  Roof covering - wood,"280  Chimney, factory-built, metal",672,21,4/12/2018 9:25:53 PM,4/12/2018 9:36:04 PM,4/12/2018 10:02:36 PM,00:26:32,685
2018,1131,4/17/2018 12:45:42 PM,100  Structure Fire,Fredericton,"781  Garage,individual residential",10  Fire (explosion)-dollar loss,740  Accident,51  Gasoline,000  Object cannot be determined,180,12,4/17/2018 12:47:10 PM,4/17/2018 12:50:02 PM,4/17/2018 1:22:16 PM,00:32:14,686
2018,1207,4/23/2018 1:16:11 PM,100  Structure Fire,Burpee,939  Misc. Outbuildings,10  Fire (explosion)-dollar loss,230  Inadequate control/open flame,41  Wood,"780  Hot ashes, embers/not from cig",1848,13,4/23/2018 1:19:18 PM,4/23/2018 1:48:46 PM,4/23/2018 3:09:52 PM,01:21:06,687
2018,1234,4/25/2018 5:35:43 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,750  Impaired by drugs/alcohol/med,"26  Bedding-sheets,blankets",714 Ashtray (contents),186,5,4/25/2018 5:37:13 AM,4/25/2018 5:39:49 AM,4/25/2018 5:56:03 AM,00:16:14,688
2018,1487,5/13/2018 3:11:53 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,440 Electric short circuit,41  Wood,"510  Wiring, permanent",458,3,5/13/2018 3:14:13 AM,5/13/2018 3:20:44 AM,5/13/2018 3:29:13 AM,00:08:29,689
2018,1495,5/13/2018 5:02:48 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,770 Ignorance of Hazard,"86  Grass, brush, leaves",000  Object cannot be determined,226,17,5/13/2018 5:04:36 PM,5/13/2018 5:08:13 PM,5/13/2018 6:47:13 PM,01:39:00,690
2018,1585,5/19/2018 4:32:46 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,210  Smokers material,42  Wood Shavings,711 Cigarette,187,16,5/19/2018 4:35:06 PM,5/19/2018 4:37:16 PM,5/19/2018 4:46:42 PM,00:09:26,691
2018,1762,6/1/2018 12:43:21 PM,100  Structure Fire,Fredericton,"139  School, College, University",10  Fire (explosion)-dollar loss,260  Torch too close to,41  Wood,770  Torch other than cut/welding,127,12,6/1/2018 12:44:43 PM,6/1/2018 12:46:28 PM,6/1/2018 1:04:35 PM,00:18:07,692
2018,1992,6/18/2018 2:21:13 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,490 Mech/elec failure unclassified,"95  Insulation, Elect Equip","540  Panel, electric/fuse/breaker",261,14,6/18/2018 2:23:14 PM,6/18/2018 2:27:21 PM,6/18/2018 3:17:18 PM,00:49:57,693
2018,2060,6/24/2018 1:33:56 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"360  Overheated cooking oil, grease",56  Oil cooking/lard/grease/butter,"020  Stove top, fire in pan",390,13,6/24/2018 1:35:56 PM,6/24/2018 1:41:21 PM,6/24/2018 3:10:11 PM,01:28:50,694
2018,2699,8/7/2018 10:16:44 PM,100  Structure Fire,Fredericton,"579  Motor vehicles,boat sales/serv",10  Fire (explosion)-dollar loss,440 Electric short circuit,"16  Insulation, wood/prod install","660  Lighting fixture, fluorescent",243,22,8/7/2018 10:19:36 PM,8/7/2018 10:22:26 PM,8/7/2018 10:49:36 PM,00:27:10,695
2018,2817,8/20/2018 1:01:33 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,490 Mech/elec failure unclassified,73  Plastics misc,490  Appliance unclassified,297,1,8/20/2018 1:03:25 AM,8/20/2018 1:08:15 AM,8/20/2018 2:10:45 AM,01:02:30,696
